"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL29844";"";"0";"445.85";"0";"4.18";"1ad";"COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL772766";"In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130002";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL185638";"";"0";"356.45";"0";"3.89";"3b";"Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL830990";"In vitro inhibitory concentration against Prostaglandin G/H synthase 1 in human whole blood assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138763";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL122";"ROFECOXIB";"4";"314.36";"0";"2.56";"Rofecoxib";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL833051";"Inhibition of human cyclooxygenase-1 expressed in COS cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138006";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL297820";"";"0";"353.44";"0";"4.06";"8";"CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL768745";"In vitro inhibitory activity against human prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130038";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL70478";"";"0";"346.36";"0";"1.75";"20";"COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1";"IC50";"'='";"899.5";"nM";"6.05";"";"";"UO_0000065";"17.46";"0.34";"4.30";"5.78";"False";"CHEMBL873460";"Binding affinity towards Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136323";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL320784";"";"0";"360.91";"1";"5.47";"7b";"CC1(C)CC(c2ccc(Cl)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"16.06";"0.33";"0.33";"16.98";"False";"CHEMBL767822";"Tested for inhibition against Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127401";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL42485";"DUP-697";"0";"411.32";"1";"5.39";"DuP-697";"CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"17.58";"0.43";"1.84";"21.18";"True";"CHEMBL766824";"Inhibition of PGE-2 production in arachidonic acid-stimulated CHO cells expressing human Prostaglandin G/H synthase 1";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129773";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"CHEMBL3308072";""
"CHEMBL44421";"";"0";"344.41";"0";"3.53";"22";"CN(C)S(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL768745";"In vitro inhibitory activity against human prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130038";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL158148";"";"0";"440.54";"0";"4.70";"3i";"CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.62";"0.26";"1.30";"8.69";"False";"CHEMBL766826";"In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136575";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL442063";"";"0";"409.51";"1";"5.69";"12";"CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL664166";"Inhibition of human cyclooxygenase-1 (hCOX-1) enzyme.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132704";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL6";"INDOMETHACIN";"4";"357.79";"0";"3.93";"Indomethacin";"COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"18.79";"0.37";"2.79";"9.81";"False";"CHEMBL768837";"Inhibitory potency against Prostaglandin G/H synthase 1 in human whole blood assay";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147594";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL118";"CELECOXIB";"4";"381.38";"0";"3.51";"Celecoxib";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"1880.0";"nM";"5.73";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL664781";"In vitro inhibition of cyclooxygenase-1 by inhibition of TXB2 generation with 1 uM arachidonic acid in human platelets";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL16698";"";"0";"408.59";"1";"5.16";"6f";"COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1";"IC50";"'='";"9900.0";"nM";"5.00";"";"";"UO_0000065";"12.25";"0.25";"-0.16";"6.92";"False";"CHEMBL878778";"IC50 value against Prostaglandin G/H synthase 1 of human platelet rich plasma";"B";"BAO_0000366";"cell-free format";"None";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132622";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL333651";"";"0";"362.84";"0";"3.60";"10g";"COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"16.22";"0.33";"2.29";"9.62";"False";"CHEMBL768746";"In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"U-937";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308006";""
"CHEMBL357315";"";"0";"384.50";"1";"5.22";"7b";"CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCCC2)OCO3)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL766823";"Compound was tested for the inhibition of recombinant human Prostaglandin G/H synthase 1 (COX-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145927";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL116";"AMPRENAVIR";"4";"505.64";"1";"2.40";"AMPRENAVIR";"CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL37858";"SARAFLOXACIN";"0";"385.37";"0";"2.38";"SARAFLOXACIN";"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL27577";"SALICYLAMIDE";"0";"137.14";"0";"0.49";"SALICYLAMIDE";"NC(=O)c1ccccc1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL1395";"METHYLTESTOSTERONE";"4";"302.46";"0";"4.27";"17-METHYLTESTOSTERONE";"C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL307983";"";"0";"391.45";"0";"3.66";"13";"COC(=O)c1cc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)s1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL665705";"Inhibitory activity against human COX-1 expressed in baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128822";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";"CHEMBL3308860";""
"CHEMBL6";"INDOMETHACIN";"4";"357.79";"0";"3.93";"1, Indomethacin";"COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"8.2";"nM";"8.09";"";"";"UO_0000065";"22.60";"0.44";"4.16";"11.80";"False";"CHEMBL768738";"IC50 against Prostaglandin G/H synthase 1 from human platelet rich plasma";"B";"BAO_0000366";"cell-free format";"None";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132621";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL69053";"";"0";"379.31";"None";"None";"16";"C[Se](=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"11.85";"None";"None";"None";"False";"CHEMBL665705";"Inhibitory activity against human COX-1 expressed in baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128822";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";"CHEMBL3308860";""
"CHEMBL340573";"";"0";"332.85";"0";"4.84";"1c";"CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL767822";"Tested for inhibition against Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127401";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL305660";"EBASTINE";"3";"469.67";"1";"7.22";"EBASTINE";"CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL89578";"";"0";"344.45";"0";"4.96";"7a";"CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1";"IC50";"'='";"18300.0";"nM";"4.74";"";"";"UO_0000065";"13.75";"0.27";"-0.22";"13.88";"True";"CHEMBL767822";"Tested for inhibition against Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127401";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL116199";"";"0";"364.83";"0";"4.04";"23";"Cc1nc(Cl)c(-c2ccc(F)cc2)n1-c1ccc(S(C)(=O)=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL768746";"In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"U-937";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308006";""
"CHEMBL1231530";"BETAMIPRON";"0";"193.20";"0";"0.89";"BETAMIPRON";"O=C(O)CCNC(=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL31184";"BENZO[DEF]CHRYSENE";"0";"252.32";"1";"5.74";"BENZO[A]PYRENE";"c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL277116";"";"0";"443.95";"1";"6.34";"22";"CS(=O)(=O)c1ccc(-c2sc(-c3ccc(Cl)cc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL664166";"Inhibition of human cyclooxygenase-1 (hCOX-1) enzyme.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132704";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL108936";"";"0";"382.37";"0";"2.91";"45";"Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1";"IC50";"'='";"89000.0";"nM";"4.05";"";"";"UO_0000065";"10.59";"0.21";"1.14";"4.46";"False";"CHEMBL763301";"Inhibitory activity against Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133620";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL4076889";"";"0";"519.51";"1";"3.79";"5b";"NS(=O)(=O)c1ccc(-n2nc(COC(=O)c3cc4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1";"IC50";"'='";"43280.0";"nM";"4.36";"";"";"UO_0000065";"8.40";"0.16";"0.57";"3.24";"False";"CHEMBL4057988";"Inhibition of COX1 (unknown origin) assessed as reduction in PGE2 level using arachidonic acid as substrate after 5 mins in presence of heme by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052777";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL282924";"";"0";"381.28";"0";"4.67";"8";"CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)cc(Cl)c3)C(=O)CC2)cc1";"IC50";"'='";"9200.0";"nM";"5.04";"";"";"UO_0000065";"13.21";"0.29";"0.37";"9.83";"False";"CHEMBL769638";"In vitro potency against human Prostaglandin G/H synthase 1 in U937 microsomes. ";"B";"BAO_0000251";"microsome format";"None";"None";"None";"None";"Microsome";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132626";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL116252";"";"0";"368.25";"0";"3.64";"10al";"CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2Cl)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL768746";"In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"U-937";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308006";""
"CHEMBL54039";"";"0";"373.86";"0";"4.33";"17e";"COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"13.60";"0.28";"0.76";"7.33";"True";"CHEMBL768749";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL417452";"";"0";"248.32";"0";"2.58";"5c";"C[C@@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL763483";"Inhibitory activity against recombinant human prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147594";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL290739";"";"0";"403.31";"0";"4.04";"6";"CS(=O)(=O)Nc1cc2c(cc1Sc1ncc(Cl)cc1Cl)C(=O)CC2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL772926";"Inhibition of purified recombinant human Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132512";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL3338324";"";"0";"285.30";"0";"-0.36";"3";"CC(=O)NC[C@@H](OC[C@H](O)CO)c1ccc(O)c(O)c1";"IC50";"'='";"117000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3387052";"Inhibition of human recombinant COX2 pre-incubated for 15 mins before arachidonic acid addition by fluorescence micro plate reader method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352084";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL70588";"";"0";"330.37";"0";"2.05";"18";"Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1";"IC50";"'='";"10889.3";"nM";"4.96";"";"";"UO_0000065";"15.02";"0.29";"2.91";"5.21";"False";"CHEMBL873460";"Binding affinity towards Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136323";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL3948850";"";"0";"410.54";"0";"3.20";"19";"Cc1cc(C)c2c(=O)n(CCCC(=O)N3CCN(c4ccccc4)CC3)sc2n1";"IC50";"'='";"263026.8";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3869871";"Inhibition of COX-1 (unknown origin) using arachidonic acid as substrate preincubated for 2 mins followed by substrate addition in presence of TMPD by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868617";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL1456";"MYCOPHENOLATE MOFETIL";"4";"433.50";"0";"2.52";"MYCOPHENOLATE MOFETIL";"COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
"CHEMBL415324";"TRANILAST";"3";"327.34";"0";"3.05";"TRANILAST";"COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909130";"DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Platelet";"None";"";"";"";"CHEMBL221";"Cyclooxygenase-1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833781";""
