"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL296419";"ASTEMIZOLE";"4";"458.58";"1";"5.35";"Astemizole";"COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909122";"DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Chem-1";"Membrane";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL387783";"";"0";"467.44";"1";"7.40";"25";"Cc1cccc(-c2c(C)c3c(n2-c2ccc(Cl)cc2Cl)CCN(C2CCCCC2)C3=O)c1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"16.62";"0.33";"0.37";"30.78";"False";"CHEMBL905968";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143786";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL402794";"BIS(2-ETHYLHEXYL)PHTHALATE";"0";"390.56";"1";"6.43";"BIS(2-ETHYLHEXYL)PHTHALATE";"CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909122";"DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"Chem-1";"Membrane";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL521068";"";"0";"494.89";"1";"6.64";"14c";"O=C(NCC1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2Cl)CC1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL988125";"Antagonist activity at human CB1 receptor expressed in CHOK1 cells by luciferase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157137";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307512";""
"CHEMBL487676";"";"0";"494.89";"1";"6.79";"14b";"O=C(NC1CCCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2Cl)CC1";"IC50";"'='";"729.0";"nM";"6.14";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL988125";"Antagonist activity at human CB1 receptor expressed in CHOK1 cells by luciferase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157137";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307512";""
"CHEMBL488031";"";"0";"440.03";"1";"5.79";"17b";"Cc1ccccc1C(c1ccc(Cl)cc1)N1CCN(C(=O)NC2CCCCCC2)CC1";"IC50";"'='";"163.0";"nM";"6.79";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL988125";"Antagonist activity at human CB1 receptor expressed in CHOK1 cells by luciferase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157137";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307512";""
"CHEMBL589885";"";"0";"465.38";"1";"5.83";"20";"N#CCc1c(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2C3)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL604138";"";"0";"516.43";"2";"5.87";"26";"N#CCc1c(C(=O)N2CCN(c3ccccc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL589652";"";"0";"479.34";"1";"5.98";"47";"N#CCc1c(C(=O)NCc2ccccc2F)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL596163";"";"0";"454.36";"1";"5.04";"14";"N#CCc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"7.5";"nM";"8.12";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL4085745";"";"0";"338.79";"1";"5.36";"24";"O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(O)c2)c1";"IC50";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"17.93";"0.35";"0.72";"9.90";"False";"CHEMBL4041234";"Allosteric modulation of human CB1 receptor expressed in CHO cells co-expressing Galpha16 assessed as inhibition of CP55,940-induced calcium mobilization preincubated for 15 mins followed by CP55,490 addition measured at 1 sec interval for 90 secs by calcium-5 dye based FLIPR assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038344";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL426241";"";"0";"497.81";"1";"7.31";"4b";"CNC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc1OCc1ccccc1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"16.38";"0.34";"0.84";"15.92";"False";"CHEMBL827163";"Inhibitory concentration tested against human Cannabinoid receptor 1 (hCB1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144282";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL4104660";"";"0";"391.69";"1";"6.96";"33";"O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2c(Cl)cccc2Cl)c1";"IC50";"'='";"338.0";"nM";"6.47";"";"";"UO_0000065";"16.52";"0.35";"-0.49";"15.73";"False";"CHEMBL4041234";"Allosteric modulation of human CB1 receptor expressed in CHO cells co-expressing Galpha16 assessed as inhibition of CP55,940-induced calcium mobilization preincubated for 15 mins followed by CP55,490 addition measured at 1 sec interval for 90 secs by calcium-5 dye based FLIPR assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038344";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL590380";"";"0";"533.43";"2";"7.07";"27";"N#CCc1c(C(=O)N2CCC(c3ccc(F)cc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL590137";"";"0";"530.24";"2";"7.15";"50";"N#CCc1c(C(=O)NCc2c(Cl)cccc2Cl)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL592525";"";"0";"503.39";"2";"5.30";"10";"N#CCc1c(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL218649";"";"0";"456.41";"1";"6.68";"(S,S)-17";"C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)[C@@H](Cc1ccc(Cl)cc1)c1ccccc1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.67";"0.38";"1.84";"22.24";"False";"CHEMBL911626";"Inhibition of [3H]CP-55940 binding to human recombinant CB1 receptor in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138208";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308072";""
"CHEMBL590133";"";"0";"471.34";"0";"4.75";"25";"CC(C)C(NC(=O)c1nn(-c2ccccc2Cl)c(-c2ccc(Cl)cc2)c1CC#N)C(=O)O";"IC50";"'='";"6250.0";"nM";"5.20";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL602705";"";"0";"495.80";"1";"6.50";"46";"N#CCc1c(C(=O)NCc2cccc(Cl)c2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1039369";"Antagonist activity at human recombinant CB1 receptor expressed in CHO-K1 cells assessed as inhibition of CP-55940-stimulated GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153177";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL179901";"";"0";"534.77";"2";"8.02";"13b";"COC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc1OCc1ccc(F)c(F)c1";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"16.62";"0.35";"0.87";"18.35";"False";"CHEMBL827163";"Inhibitory concentration tested against human Cannabinoid receptor 1 (hCB1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144282";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL496901";"";"0";"461.78";"1";"5.81";"32";"Cc1c(C2=NC(C)(C)C(=O)N2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1";"IC50";"'='";"33.6";"nM";"7.47";"";"";"UO_0000065";"16.18";"0.34";"1.66";"14.80";"False";"CHEMBL1020741";"Displacement of [3H]CP-55940 from human recombinant CB1R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137779";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL271610";"";"0";"394.87";"0";"3.32";"19";"N#Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2)c1-n1cccc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"13.42";"0.26";"1.98";"6.72";"False";"CHEMBL933206";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142276";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL410913";"";"0";"461.30";"1";"5.49";"36";"Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(F)cc2F)c1-n1cccc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"11.49";"0.23";"-0.19";"10.22";"False";"CHEMBL933206";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142276";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL225243";"";"0";"411.46";"1";"5.08";"7c";"COc1ccc(-c2ncc(C(=O)Nc3ccccc3)nc2-c2ccc(OC)cc2)cc1";"IC50";"'='";"119.0";"nM";"6.92";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL905639";"Antagonist activity at CB1 receptor by [35S]GTP-gamma-S binding assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143053";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL226273";"";"0";"418.50";"0";"3.96";"5d";"COc1ccc(-c2ncc(C(=O)NN3CCCCC3)nc2-c2ccc(OC)cc2)cc1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL905639";"Antagonist activity at CB1 receptor by [35S]GTP-gamma-S binding assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143053";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL226110";"";"0";"461.78";"1";"5.90";"2a";"O=C(NN1CCCCC1)c1cnc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)n1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL905639";"Antagonist activity at CB1 receptor by [35S]GTP-gamma-S binding assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143053";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL2019078";"";"0";"470.65";"1";"5.39";"1";"O=C(NC1(C(=O)O)CCCCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2";"IC50";"'='";"468.0";"nM";"6.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2020076";"Agonist activity at human CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release after 25 mins";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016545";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3308072";""
"CHEMBL559612";"CP-55940";"0";"376.58";"1";"5.66";"CP 55940";"CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1";"IC50";"'='";"0.31";"nM";"9.51";"";"";"UO_0000065";"25.25";"0.48";"3.85";"15.67";"False";"CHEMBL2395701";"Binding affinity to human CB1 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390830";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL1086494";"";"0";"497.42";"1";"6.36";"rac-12b";"O=C(CO)NC1CC2(CCCCC2)Oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc21";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"19.14";"0.38";"3.16";"13.33";"False";"CHEMBL1120212";"Binding affinity to human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1084820";"(2S)-N-(7'-(2-CHLOROPHENYL)-6'-(4-CHLOROPHENYL)-3',4'-DIHYDROSPIRO[CYCLOHEXANE-1,2'-PYRANO[2,3-B]PYRIDINE]-4'-YL)-2-HYDROXYPROPANAMIDE (ENANTIOMERIC MIX)";"0";"511.45";"2";"6.75";"12e, Enantiomer 1";"C[C@H](O)C(=O)NC1CC2(CCCCC2)Oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc21";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"18.38";"0.37";"2.65";"13.15";"False";"CHEMBL1120212";"Binding affinity to human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL559612";"CP-55940";"0";"376.58";"1";"5.66";"CP 55940";"CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1";"IC50";"'='";"0.21";"nM";"9.68";"";"";"UO_0000065";"25.70";"0.49";"4.02";"15.95";"False";"CHEMBL2395590";"Binding affinity to human CB1 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL1095158";"";"0";"541.87";"2";"7.44";"12e";"Cc1c[nH]nc1C(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"17.90";"0.37";"2.26";"12.14";"False";"CHEMBL1105736";"Displacement of [3H]CP-55940 from human recombinant cannabinoid CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157794";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL1097840";"";"0";"567.90";"2";"7.62";"12g";"CC1(C)C[C@@H](NC(=O)c2n[nH]c3c2CCC3)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"15.59";"0.32";"1.23";"11.08";"False";"CHEMBL1105736";"Displacement of [3H]CP-55940 from human recombinant cannabinoid CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157794";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL1097841";"";"0";"527.84";"2";"7.13";"12h";"CC1(C)C[C@@H](NC(=O)c2cn[nH]c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"18.37";"0.38";"2.57";"12.14";"False";"CHEMBL1105736";"Displacement of [3H]CP-55940 from human recombinant cannabinoid CB1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157794";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072";""
"CHEMBL1084038";"";"0";"533.80";"2";"6.01";"2";"CC(C)(O)C(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc2c1NC(=O)CO";"IC50";"'='";"4.3";"nM";"8.37";"";"";"UO_0000065";"15.67";"0.33";"2.36";"7.43";"False";"CHEMBL1120212";"Binding affinity to human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1086271";"";"0";"488.39";"1";"5.64";"5k";"O=C1CC2(CCS(=O)(=O)CC2)Oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc21";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"16.02";"0.33";"2.18";"10.67";"False";"CHEMBL1120212";"Binding affinity to human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL462052";"";"0";"529.54";"2";"7.41";"22";"CCC/C=C/c1ccc(-c2c(C)c(C(=O)NN3CC4CCCC4C3)nn2-c2ccc(Cl)cc2Cl)s1";"IC50";"'='";"27.5";"nM";"7.56";"";"";"UO_0000065";"14.28";"0.30";"0.15";"15.07";"False";"CHEMBL1003147";"Displacement of [3H]CP-55940 from human CB1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140049";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL1086492";"";"0";"453.37";"1";"6.15";"5l";"CN1CCC2(CC1)CC(=O)c1cc(-c3ccc(Cl)cc3)c(-c3ccccc3Cl)nc1O2";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"13.46";"0.27";"-0.05";"14.38";"False";"CHEMBL1120212";"Binding affinity to human CB1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158602";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
