"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1518572";"";"0";"390.44";"0";"4.62";"4";"CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"23.05";"0.42";"4.38";"12.25";"True";"CHEMBL652369";"Effect on [3H]flunitrazepam binding to Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125882";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL20037";"";"0";"281.32";"0";"2.53";"8o";"CCc1cc(OC)nc2nc(C(=O)c3ccccc3)cn12";"IC50";"'='";"295.0";"nM";"6.53";"";"";"UO_0000065";"23.21";"0.42";"4.00";"11.56";"True";"CHEMBL650180";"Inhibition of 0.6 nM [3H]flunitrazepam binding to GABA-A central benzodiazepine receptor of rat forebrain membrane";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124258";"1";"Scientific Literature";"J. Med. Chem.";"1988";"None";""
"CHEMBL309378";"";"0";"247.26";"0";"2.20";"i";"[N-]=[N+]=Nc1ccc(/C(N)=N/CCCC(=O)O)cc1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"20.41";"0.38";"2.85";"4.05";"False";"CHEMBL686133";"Inhibition of [3H]GABA binding to Gamma-aminobutyric acid A (GABA-A) receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1123577";"1";"Scientific Literature";"J. Med. Chem.";"1987";"None";""
"CHEMBL3138289";"";"0";"418.62";"1";"6.02";"4";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@](O)(C#Cc5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.72";"0.31";"0.98";"18.77";"False";"CHEMBL680690";"In vitro inhibition of [35S]TBPS binding to gamma-aminobutyric-acid A receptor in rat brain cortical membranes in the presence of 5 uM GABA.";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1130204";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL163081";"";"0";"286.33";"0";"3.63";"22";"O=C1CN=C(c2ccccc2)c2cc3ccccc3cc2N1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"22.34";"0.40";"2.77";"15.43";"False";"CHEMBL649963";"In vitro inhibitory concentration of compound against benzodiazepine receptor from rat cerebral cortex using [3H]- flunitrazepam was evaluated";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1127667";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL59764";"";"0";"337.35";"0";"2.91";"3b";"CN1C2=C(C(=O)Nc3ccccc3F)C(=O)CCN2c2ccccc21";"IC50";"'='";"0.42";"nM";"9.38";"";"";"UO_0000065";"27.80";"0.51";"6.47";"17.81";"False";"CHEMBL680646";"Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the absence of GABA.";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1128598";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL100398";"";"0";"328.80";"0";"2.76";"106";"CN(C)C(=O)Cn1c(Cc2ccc(Cl)cc2)nc2cccnc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL652360";"Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of rat cerebral cortex membrane";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125815";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL103351";"";"0";"362.82";"0";"4.39";"120";"O=C(Cn1c(-c2ccc(Cl)cc2)nc2cccnc21)Nc1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL652360";"Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of rat cerebral cortex membrane";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125815";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL1790247";"";"0";"461.71";"0";"4.58";"32";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCSC(C)(C)C5)C[C@]4(C)[C@H]3C(=O)C[C@]12C";"IC50";"'='";"209.0";"nM";"6.68";"";"";"UO_0000065";"14.47";"0.29";"2.10";"11.59";"False";"CHEMBL682136";"The concentration required to inhibit 50% of binding of [35S]TBPS to Gamma-aminobutyric acid A receptor to rat whole brain membranes.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1130383";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL1790246";"";"0";"507.72";"1";"4.70";"15";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCO[C@H](Cc6ccccc6)C5)C[C@]4(C)[C@H]3C(=O)C[C@]12C";"IC50";"'='";"131.0";"nM";"6.88";"";"";"UO_0000065";"13.56";"0.25";"2.18";"10.30";"False";"CHEMBL682136";"The concentration required to inhibit 50% of binding of [35S]TBPS to Gamma-aminobutyric acid A receptor to rat whole brain membranes.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1130383";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL101065";"";"0";"372.81";"0";"2.77";"145";"CC(=O)Oc1ccc2nc(-c3ccc(Cl)cc3)n(CC(=O)N(C)C)c2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL652360";"Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of rat cerebral cortex membrane";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125815";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL350394";"";"0";"304.32";"0";"3.77";"38";"O=C1CN=C(c2ccccc2F)c2ccc3ccccc3c2N1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"22.74";"0.41";"3.15";"16.69";"False";"CHEMBL649963";"In vitro inhibitory concentration of compound against benzodiazepine receptor from rat cerebral cortex using [3H]- flunitrazepam was evaluated";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1127667";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL173378";"";"0";"277.41";"0";"3.47";"1";"CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL681278";"Inhibition of [35S]TBPS binding to Gamma-aminobutyric acid A receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1134015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";"None";""
"CHEMBL277406";"";"0";"302.33";"0";"3.73";"5i";"COc1cc2nc(C(=O)c3ccccc3)cn2c2ccccc12";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"23.96";"0.43";"3.51";"16.61";"False";"CHEMBL650180";"Inhibition of 0.6 nM [3H]flunitrazepam binding to GABA-A central benzodiazepine receptor of rat forebrain membrane";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124258";"1";"Scientific Literature";"J. Med. Chem.";"1988";"None";""
"CHEMBL98613";"";"0";"471.06";"1";"8.16";"2bb";"CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccc(Cl)cc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL680838";"Inhibitory activity at GABA A receptor, measured by the ability to displace [3H]GABA from GABA A receptor in rat brain";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1126834";"1";"Scientific Literature";"J. Med. Chem.";"1993";"None";""
"CHEMBL49141";"";"0";"342.40";"0";"3.83";"1";"CCCOc1ccc2[nH]c3cnc(C(=O)OCC)c(COC)c3c2c1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"23.65";"0.44";"4.27";"11.03";"True";"CHEMBL652369";"Effect on [3H]flunitrazepam binding to Benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125882";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL2268920";"";"0";"366.89";"0";"4.67";"4";"ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H](N=N4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl";"IC50";"'='";"48.4";"nM";"7.32";"";"";"UO_0000065";"19.94";"0.56";"2.65";"29.59";"False";"CHEMBL3060543";"Displacement of [35S]TBPS from gamma-aminobutyric acid type-A receptor in Rattus norvegicus (rat) brain membranes incubated for 90 min by liquid scintillation counting method";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL3046281";"1";"Scientific Literature";"J Pesticide Sci";"1995";"None";""
"CHEMBL54049";"";"0";"180.20";"0";"2.21";"25";"CC(C)c1cccc(C(=O)O)c1O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL682717";"In vitro inhibition of [35S]TBPS binding to Gamma-aminobutyric acid A (GABA-A) receptor of rat cerebral cortex (No displacement)";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1131230";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL292651";"";"0";"283.33";"0";"2.38";"1l";"O=C(NC1CCC1)C1=C(O)CCn2c1nc1ccccc12";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"26.83";"0.49";"5.22";"11.32";"False";"CHEMBL680647";"Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the presence of GABA 1 mM.";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1128598";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL97270";"";"0";"140.18";"0";"1.35";"18";"CC1(C)CC12CCOC2=O";"IC50";"'='";"1140.0";"nM";"5.94";"";"";"UO_0000065";"42.40";"0.81";"4.59";"22.60";"False";"CHEMBL761863";"Displacement of 35[S]-TBPS from picrotoxinin (GABA-A) receptor of rat neuronal membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1127746";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL63822";"";"0";"258.28";"0";"2.26";"36";"CCc1c(OC)nc2nc(-c3cnco3)cn2c1C";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"21.69";"0.40";"3.34";"8.56";"False";"CHEMBL651000";"Binding affinity towards benzodiazepine receptor by the displacement of [3H]flunitrazepam from rat brain preparations.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125896";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL84253";"";"0";"140.14";"0";"0.43";"f";"O=C(O)CCc1c[nH]cn1";"IC50";"'='";"290000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686133";"Inhibition of [3H]GABA binding to Gamma-aminobutyric acid A (GABA-A) receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1123577";"1";"Scientific Literature";"J. Med. Chem.";"1987";"None";""
"CHEMBL158669";"";"0";"292.46";"0";"4.35";"20";"CC(=O)C[C@@]1(C)CCC2C(CC[C@H]3C[C@H](O)CC[C@]23C)C1";"IC50";"'='";"3980.0";"nM";"5.40";"";"";"UO_0000065";"18.46";"0.35";"1.05";"14.48";"False";"CHEMBL681268";"Inhibition of GABA-A receptor by displacement of 35[S]-TBPS";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1126987";"1";"Scientific Literature";"J. Med. Chem.";"1993";"None";""
"CHEMBL366375";"";"0";"292.49";"0";"4.06";"11";"CC(C)c1cc(CN2CCSCC2)cc(C(C)C)c1N";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL681278";"Inhibition of [35S]TBPS binding to Gamma-aminobutyric acid A receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1134015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";"None";""
"CHEMBL301742";"ARBACLOFEN";"3";"213.66";"0";"1.86";"2";"NC[C@H](CC(=O)O)c1ccc(Cl)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL682650";"Inhibition of [3H]muscimol binding to Gamma-aminobutyric acid A (GABA-A) receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1132236";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL315315";"";"0";"276.34";"0";"2.37";"55";"CCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL652366";"Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cerebral cortex (Not Significant at 5000 nM)";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124612";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL90612";"";"0";"250.30";"0";"3.25";"12";"Cn1c2ccccc2c2cc3c(nc21)CCCC3=O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"19.98";"0.36";"1.75";"14.33";"False";"CHEMBL680681";"In vitro inhibition of [35S]t-butyl-bicyclophosphorothionate (TBPS) binding to Gamma-aminobutyric acid A (GABA-A) receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1128067";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";"None";""
"CHEMBL3137960";"";"0";"330.51";"0";"4.74";"5a";"C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CCC4CCCC(=O)[C@@]43CC[C@@H]12";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"19.73";"0.37";"1.78";"17.48";"False";"CHEMBL681945";"Non-competitive displacement of [35S]TBPS from picrotoxin binding site found in heterogeneous Gamma-aminobutyric acid A receptor in rat brain membranes.";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Brain membranes";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1145917";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL313323";"";"0";"199.28";"0";"1.57";"5e";"Cc1ccsc1C(CN)CC(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL680683";"Inhibition of [3H]muscimol binding to gamma-aminobutyric-acid A (GABA-A) receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125187";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL12";"DIAZEPAM";"4";"284.75";"0";"3.15";"Diazapam";"CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21";"IC50";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"28.57";"0.56";"4.99";"24.91";"False";"CHEMBL653047";"Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cortex";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124612";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL88106";"";"0";"283.33";"0";"1.34";"27";"C=CCNC(=O)c1cnc2c(cnn2CCC#CC)c1N";"IC50";"'='";"81.0";"nM";"7.09";"";"";"UO_0000065";"25.03";"0.46";"5.75";"8.26";"False";"CHEMBL652364";"Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cerebral cortex";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124612";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL87272";"";"0";"316.41";"0";"3.08";"68";"CCCCCn1ncc2c(N)c(C(=O)OCC3CC3)c(C)nc21";"IC50";"'='";"131.0";"nM";"6.88";"";"";"UO_0000065";"21.75";"0.41";"3.80";"8.29";"False";"CHEMBL652364";"Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of rat cerebral cortex";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124612";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL293340";"";"0";"238.20";"0";"1.98";"13";"O=C1OC(=O)c2c1[nH]cc1nc3ccccc3c2-1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"28.65";"0.52";"4.84";"9.47";"False";"CHEMBL653049";"In vitro displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of rat cerebral cortex membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1128336";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL98898";"";"0";"314.71";"0";"3.44";"2t";"Oc1nc2ccc(Cl)cc2c2nc(-c3ccc(F)cc3)nn12";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"24.46";"0.48";"4.26";"12.16";"False";"CHEMBL883276";"Binding affinity at Benzodiazepine receptor of rat forebrain by [3H]- flunitrazepam displacement.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125732";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL98848";"";"0";"298.32";"0";"2.90";"8c";"Oc1nc2c(c3nc(-c4ccccc4F)nn13)CCCCC2";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"27.30";"0.51";"5.24";"12.86";"False";"CHEMBL653048";"Displacement of [3H]flunitrazepam (FNZ) from GABA-A benzodiazepine receptor in rat forebrain";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1125833";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL20346";"";"0";"341.46";"0";"3.47";"7o";"CSc1nc2nc(C(=O)c3ccccc3)cn2c2c1CSCC2";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"22.32";"0.45";"4.15";"16.12";"False";"CHEMBL650180";"Inhibition of 0.6 nM [3H]flunitrazepam binding to GABA-A central benzodiazepine receptor of rat forebrain membrane";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124258";"1";"Scientific Literature";"J. Med. Chem.";"1988";"None";""
"CHEMBL170584";"";"0";"290.45";"0";"3.81";"16";"CNc1c(C(C)C)cc(CN2CCOCC2)cc1C(C)C";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL681278";"Inhibition of [35S]TBPS binding to Gamma-aminobutyric acid A receptor of rat brain membranes";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1134015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";"None";""
"CHEMBL54228";"";"0";"198.22";"0";"2.68";"7 (table 2)";"COc1cc2c3ccccc3nc-2c[nH]1";"IC50";"'='";"123.88";"nM";"6.91";"";"";"UO_0000065";"34.85";"0.63";"4.23";"18.22";"False";"CHEMBL651677";"Binding affinity for rat benzodiazepine receptor inverse agonist site";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1129323";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL96664";"";"0";"291.35";"0";"1.97";"55";"CCCCOc1cc(-c2nn(C)c(=O)n2C)ccc1OC";"IC50";"'='";"33200.0";"nM";"4.48";"";"";"UO_0000065";"15.37";"0.29";"2.51";"7.69";"False";"CHEMBL680686";"In vitro binding affinity for GABA-A receptor in rat cortical or hippocampal membranes using [3H]flunitrazepam";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1124980";"1";"Scientific Literature";"J. Med. Chem.";"1990";"None";""
"CHEMBL453066";"BETA-CCM";"0";"226.24";"0";"2.50";"1 (table 2)";"COC(=O)c1cc2c(cn1)[nH]c1ccccc12";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"36.69";"0.67";"5.80";"15.10";"False";"CHEMBL651676";"Binding affinity for rat GABA-A Benzodiazepine receptor inverse agonist site";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL1907607";"GABA-A receptor; anion channel";"Rattus norvegicus";"PROTEIN COMPLEX GROUP";"CHEMBL1129323";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
